COLONIA,LATITUD,LONGITUD,DIRECCION_FORMATEADA,TIPO_UBICACION,PLACE_ID,TIPOS,TIMESTAMP
LA PEAÑA NUEVA,28.689213,-111.3478474,"83324 La Peaña Nueva, Son., Mexico",APPROXIMATE,ChIJ_UsemMwWzIYRXj2GAbh2g_4,"locality, political",2025-11-10T22:19:55.951982
LA PERSEVERANCIA (LOS FUMICOS),29.1240384,-110.9481721,"Los Tapiros 25, Los Sabinos, 83148 Hermosillo, Son., Mexico",ROOFTOP,ChIJ1arZpyiHzoYRMXqA7JtxrQA,"establishment, lodging, point_of_interest",2025-11-10T22:19:56.289343
LA PEÑA,29.1677652,-111.0105585,"Av. Llanuras 14-A, Fraccionamiento Tierra Nueva, 83104 Hermosillo, Son., Mexico",ROOFTOP,ChIJu6H1AfqBzoYR0ZvICWpL-rQ,"establishment, point_of_interest",2025-11-10T22:19:56.636562
LA PINTADA [RESTAURANTE],29.0996505,-111.0111874,"La Pintada, Sonacer, 83174 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJL7NTEFiBzoYRO8z18xB9Nhc,route,2025-11-10T22:19:56.992957
LA POMONA,29.1510733,-110.9657349,"Pomona, Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJ6xbQgB2HzoYRNGjgH4b3w5Q,route,2025-11-10T22:19:57.349910
LA POZA (BLOQUERA),28.8530555,-110.9830556,"83313 La Poza, Son., Mexico",APPROXIMATE,ChIJaQTxT7qYzoYRc6pcdf6GGTI,"locality, political",2025-11-10T22:19:57.706331
LA PRADERA,28.9999999,-111.8333331,"83336 La Pradera, Son., Mexico",APPROXIMATE,ChIJ-eSPpphVzIYRb58ajtjbWko,"locality, political",2025-11-10T22:19:58.040504
LA PRIMAVERA,29.0729673,-110.9559192,"Hermosillo, Sonora, Mexico",APPROXIMATE,ChIJ5a7femiEzoYR-X-I6ZVTPbM,"locality, political",2025-11-10T22:19:58.400195
LA PROVIDENCIA,29.1053487,-110.9817123,"Calle T. López del Castillo 162, Olivares, 83180 Hermosillo, Son., Mexico",ROOFTOP,ChIJQ0sc8B2EzoYRKWFo1JNxyBU,"establishment, point_of_interest",2025-11-10T22:19:58.755687
LA REFORMA,28.8333329,-111.5333331,"83334 La Reforma, Son., Mexico",APPROXIMATE,ChIJL4OhEi1BzIYR08fv1Vxukgc,"locality, political",2025-11-10T22:19:59.094035
LA REFORMA (RANCHERIA),29.0583725,-110.96215,"La Reforma, Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJsdwECfqEzoYR324PrQRLk4s,route,2025-11-10T22:19:59.445156
LA RESOLANA,29.1677652,-111.0105585,"Av. Llanuras 14-A, Fraccionamiento Tierra Nueva, 83104 Hermosillo, Son., Mexico",ROOFTOP,ChIJu6H1AfqBzoYR0ZvICWpL-rQ,"establishment, point_of_interest",2025-11-10T22:19:59.785358
LA REYNA,29.0574517,-111.1048308,"83325 La Reyna, Sonora, Mexico",APPROXIMATE,ChIJ1U3qx9wpzIYR9HZj4Eo_Cv0,"locality, political",2025-11-10T22:20:00.124205
LA RIOJA RESIDENCIAL,29.0842632,-111.0125091,"Residencial La Rioja, 83224 Hermosillo, Son., Mexico",APPROXIMATE,ChIJf8rYF-6DzoYRr8B-rDTqEu4,"political, sublocality, sublocality_level_1",2025-11-10T22:20:00.464921
LA ROSILLA [RANCHO],29.1677652,-111.0105585,"Av. Llanuras 14-A, Fraccionamiento Tierra Nueva, 83104 Hermosillo, Son., Mexico",ROOFTOP,ChIJu6H1AfqBzoYR0ZvICWpL-rQ,"establishment, point_of_interest",2025-11-10T22:20:00.815654
LA ROSILLITA DEL CHINO,29.1677652,-111.0105585,"Av. Llanuras 14-A, Fraccionamiento Tierra Nueva, 83104 Hermosillo, Son., Mexico",ROOFTOP,ChIJu6H1AfqBzoYR0ZvICWpL-rQ,"establishment, point_of_interest",2025-11-10T22:20:01.177764
LA TRACALA,29.1677652,-111.0105585,"Av. Llanuras 14-A, Fraccionamiento Tierra Nueva, 83104 Hermosillo, Son., Mexico",ROOFTOP,ChIJu6H1AfqBzoYR0ZvICWpL-rQ,"establishment, point_of_interest",2025-11-10T22:20:01.505716
LA TRINIDAD,29.1677652,-111.0105585,"Av. Llanuras 14-A, Fraccionamiento Tierra Nueva, 83104 Hermosillo, Son., Mexico",ROOFTOP,ChIJu6H1AfqBzoYR0ZvICWpL-rQ,"establishment, point_of_interest",2025-11-10T22:20:01.849025
LA VALENCIANA (LA PEAÑA),29.0281123,-111.0490423,"83310 Hermosillo, Sonora, Mexico",GEOMETRIC_CENTER,ChIJ4ymgaXCDzoYRQqqae9W6tB8,"establishment, point_of_interest",2025-11-10T22:20:02.213750
LA VENTANITA,28.9629235,-111.5889376,"83333 La Ventanita, Son., Mexico",APPROXIMATE,ChIJewMezd5OzIYR1--fRlRLpaU,"locality, political",2025-11-10T22:20:02.555877
LA VERBENA SECCION ASTURIAS I ETAPA,29.0650706,-110.9824967,"Asturias, Asturias Residencial, Marsella Residencial, 83288 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJ0-P7c2SEzoYR7JNnbAme0qg,route,2025-11-10T22:20:02.927388
LA VICTORIA (FRANCISCO QUIROGA) [ESTABLO],29.125295,-110.8925458,"83304 La Victoria, Son., Mexico",APPROXIMATE,ChIJ2UPT4q2IzoYReDOoGFAPICs,"locality, political",2025-11-10T22:20:03.295365
LA VICTORIA (LA CRINOLINA) [CORRALES],29.1209786,-110.8977614,"La Victoria, 83304 Hermosillo, Son., Mexico",APPROXIMATE,ChIJGckYhauIzoYRoHEADXYg47s,"political, sublocality, sublocality_level_1",2025-11-10T22:20:03.650741
LA VICTORIA (NUEVACREACION),29.1209786,-110.8977614,"La Victoria, 83304 Hermosillo, Son., Mexico",APPROXIMATE,ChIJGckYhauIzoYRoHEADXYg47s,"political, sublocality, sublocality_level_1",2025-11-10T22:20:04.019596
LA YUTA,29.0908332,-111.7325,"83353 La Yuta, Sonora, Mexico",APPROXIMATE,ChIJkXPsoeiszYYRL8VYrvuglOk,"locality, political",2025-11-10T22:20:04.394307
LADRILLERAS,29.1502671,-110.9990966,"Las Ladrilleras, 83117 Hermosillo, Son., Mexico",APPROXIMATE,ChIJuyOVrdSAzoYR52zx6atKAHQ,"political, sublocality, sublocality_level_1",2025-11-10T22:20:04.725810
LARVAS GENESIS,29.141846,-110.9755042,"C. de la Reforma 12, Heberto Castillo, 83106 Hermosillo, Son., Mexico",ROOFTOP,ChIJE60FVBSHzoYRebYaHfsFr3M,"beauty_salon, establishment, point_of_interest, spa",2025-11-10T22:20:05.080107
LAS ACACIAS,29.1222026,-111.0571731,"Acacia Ote., 83177 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJgbA9x6SBzoYRu878bpQs6Bo,route,2025-11-10T22:20:05.435987
LAS ALAMEDAS,29.092306,-110.9823312,"Alameda, Hermosillo, Son., Mexico",APPROXIMATE,ChIJo5t-7BCEzoYRsEp97dwN7BA,"political, sublocality, sublocality_level_1",2025-11-10T22:20:05.772047
LAS ALBERCAS [CAMPESTRE],29.1240384,-110.9481721,"Los Tapiros 25, Los Sabinos, 83148 Hermosillo, Son., Mexico",ROOFTOP,ChIJ1arZpyiHzoYRMXqA7JtxrQA,"establishment, lodging, point_of_interest",2025-11-10T22:20:06.144381
LAS ARBOLEDAS,29.0032044,-110.9305456,"Arboledas, 83296 Hermosillo, Son., Mexico",APPROXIMATE,ChIJZb-qV8CazoYRIwApsW-kNAs,"political, sublocality, sublocality_level_1",2025-11-10T22:20:06.499488
LAS CUEVAS,29.1404409,-111.0676503,"Las Cuevas, 83173 Hermosillo, Son., Mexico",APPROXIMATE,ChIJBX97jUmAzoYR-cXkypDPzMM,"political, sublocality, sublocality_level_1",2025-11-10T22:20:06.841923
LAS DOS MARÍAS,29.1788643,-110.9044672,"83300 Las Dos Marías, Son., Mexico",APPROXIMATE,ChIJzdbtKN-HzoYRLyV-T0GwP1E,"locality, political",2025-11-10T22:20:07.192595
LAS FUENTES,28.8259129,-111.9269112,"Las Fuentes, Bahía de Kino, Son., Mexico",APPROXIMATE,ChIJUQa-xhf3zIYR7mgg-fx4Qu4,"political, sublocality, sublocality_level_1",2025-11-10T22:20:07.522125
LAS HUERTITAS,29.1240384,-110.9481721,"Los Tapiros 25, Los Sabinos, 83148 Hermosillo, Son., Mexico",ROOFTOP,ChIJ1arZpyiHzoYRMXqA7JtxrQA,"establishment, lodging, point_of_interest",2025-11-10T22:20:07.855825
LAS LOMAS REAL DEL PARQUE,29.0373282,-110.9435476,"Real del Parque, Las Lomas, 83293 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,EjpSZWFsIGRlbCBQYXJxdWUsIExhcyBMb21hcywgODMyOTMgSGVybW9zaWxsbywgU29uLiwgTWV4aWNvIi4qLAoUChIJvZQWDCSFzoYRXuAbJ-peLvUSFAoSCRG7W_gjhc6GEXD9n_pFVFCq,route,2025-11-10T22:20:08.231033
LAS LOMAS SECC ALMENDROS,29.0486032,-110.9442427,"Rtno. Provincia Pontevedra 3, Las Lomas, 83293 Hermosillo, Son., Mexico",ROOFTOP,ChIJz3C9VhmFzoYRL1biXoTyRZc,"establishment, food, grocery_or_supermarket, point_of_interest, store",2025-11-10T22:20:08.586414
LAS LOMAS SECC. BONITA,29.0426831,-110.9439576,"Bonita, 83293 Hermosillo, Son., Mexico",APPROXIMATE,ChIJAZ72ohiFzoYR2g5GEc79IBg,"political, sublocality, sublocality_level_1",2025-11-10T22:20:08.956594
LAS LOMAS SECCION LOS MANZANOS,29.0742727,-110.9804117,"Los Manzanos, Fuentes del Mezquital, 83240 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJLSWfLWmEzoYRlarJMvTh_F0,route,2025-11-10T22:20:09.322021
LAS LOMAS SECCION PARAISO,29.0842191,-111.0262018,"Paraíso, La Encantada, 83224 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJlyxRFsODzoYRts37CujHCr4,route,2025-11-10T22:20:09.661752
LAS LOMAS SECCIÓN CASTAÑOS,29.0722626,-110.9787692,"Castaños, Fuentes del Mezquital, 83240 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJyzvjlGiEzoYRScBfNqtYGqY,route,2025-11-10T22:20:10.013005
LAS MERCEDITAS (AGRONUTS),29.1240384,-110.9481721,"Los Tapiros 25, Los Sabinos, 83148 Hermosillo, Son., Mexico",ROOFTOP,ChIJ1arZpyiHzoYRMXqA7JtxrQA,"establishment, lodging, point_of_interest",2025-11-10T22:20:10.365067
LAS MILPAS (LOCALIDAD RURAL),29.0729673,-110.9559192,"Hermosillo, Sonora, Mexico",APPROXIMATE,ChIJ5a7femiEzoYR-X-I6ZVTPbM,"locality, political",2025-11-10T22:20:10.710512
LAS PALMAS (MIGUEL ALEMAN),28.8472779,-111.5036049,"Las Palmas, Miguel Alemán, Son., Mexico",APPROXIMATE,ChIJO166IDFHzIYRFJ6Kgjrx9KA,"political, sublocality, sublocality_level_1",2025-11-10T22:20:11.078077
LAS PALMAS (VILLA),29.0617445,-110.9633305,"Las Villas, Hermosillo, Son., Mexico",APPROXIMATE,ChIJQwtn8PeEzoYRGMVVDtyW-aE,"political, sublocality, sublocality_level_1",2025-11-10T22:20:11.428424
LAS PALOMAS,29.1240384,-110.9481721,"Los Tapiros 25, Los Sabinos, 83148 Hermosillo, Son., Mexico",ROOFTOP,ChIJ1arZpyiHzoYRMXqA7JtxrQA,"establishment, lodging, point_of_interest",2025-11-10T22:20:11.773797
LAS PEREDAS (GABY PEREDA I),29.1009496,-110.9574108,"Av. Michoacan 98, Modelo, 83190 Hermosillo, Son., Mexico",ROOFTOP,ChIJw4T1NgCFzoYR1bw35AqQrtk,"establishment, point_of_interest, storage",2025-11-10T22:20:12.132771
LAS PLASITAS PRIMERAS,29.058148,-111.0070474,"Las Placitas, 83287 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJJ-0KeoCDzoYRb09r-NTi0KU,route,2025-11-10T22:20:12.482612
LAS PRADERAS DEL VALLE,29.0597229,-110.9699458,"De Las Praderas, 83288 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJRRqn6vWEzoYRWhk3et4MDFw,route,2025-11-10T22:20:12.839638
LAS RIBERAS DEL PITIC,29.1104851,-110.9050474,"Salamanca s/n, Las Riberas, 83304 Hermosillo, Son., Mexico",ROOFTOP,ChIJq6v1zfiFzoYReZ5lC7CAh6c,"establishment, point_of_interest",2025-11-10T22:20:13.189108
LAS TOMASAS,29.1240384,-110.9481721,"Los Tapiros 25, Los Sabinos, 83148 Hermosillo, Son., Mexico",ROOFTOP,ChIJ1arZpyiHzoYRMXqA7JtxrQA,"establishment, lodging, point_of_interest",2025-11-10T22:20:13.534732
LAS TRANCAS,29.1240384,-110.9481721,"Los Tapiros 25, Los Sabinos, 83148 Hermosillo, Son., Mexico",ROOFTOP,ChIJ1arZpyiHzoYRMXqA7JtxrQA,"establishment, lodging, point_of_interest",2025-11-10T22:20:13.878070
LAS VIBORAS,28.709742,-111.847647,"83335 Las Víboras, Son., Mexico",APPROXIMATE,ChIJ337znPFfzIYRpqp_0KdapQk,"locality, political",2025-11-10T22:20:14.212554
LAS VILLAS DEL NOGAL,29.0617445,-110.9633305,"Las Villas, Hermosillo, Son., Mexico",APPROXIMATE,ChIJQwtn8PeEzoYRGMVVDtyW-aE,"political, sublocality, sublocality_level_1",2025-11-10T22:20:14.573273
LAURA ALICIA FRIAS DE LOPEZ NOGALES,29.1477805,-111.0276816,"Constelación Centauro, 83318 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJ1Q1BTeGAzoYR_f1KIOKHXtU,route,2025-11-10T22:20:14.948574
LAURA FRIAS DE LOPEZ NOGALES,29.1470272,-111.027412,"Laura Frias de Lopez Nogales, 83318 Hermosillo, Son., Mexico",APPROXIMATE,ChIJBbVwA-SAzoYR2Up-ezpplAY,"political, sublocality, sublocality_level_1",2025-11-10T22:20:15.319175
LAZARO CARDENAS,28.8484455,-111.492426,"Lazaro Cardenas, 83348 Miguel Alemán, Son., Mexico",APPROXIMATE,ChIJTaKToU5HzIYR2NOX6PX8aDI,"political, sublocality, sublocality_level_1",2025-11-10T22:20:15.660527
LAZARO CARDENAS (BAHIA DE KINO),29.1082822,-110.9524072,"Lázaro Cárdenas, Issste Federal, 83157 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJjzrOniqEzoYR4iOe06ZMFIA,route,2025-11-10T22:20:16.049937
LB,29.0396851,-110.9408535,"Loma Bonita, Las Lomas, 83293 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJo8KvcyOFzoYRiIBCScM3sOc,route,2025-11-10T22:20:16.390710
LIC. IGNACIO RAMIREZ Y SU ANEXO SAN PEDRO [NCPE],28.3045413,-111.3698282,"83316 NCPE Lic. Ignacio Ramírez y su anexo San Pedro, Son., Mexico",APPROXIMATE,ChIJg1QirGfxy4YRIl9sQ5W_Bqw,"locality, political",2025-11-10T22:20:16.761046
LOMA LINDA (BAHIA DE KINO),28.8173172,-111.9347362,"Loma Linda, 83342 Bahía de Kino, Son., Mexico",APPROXIMATE,ChIJl-K0qyb3zIYRHNVv7Sfmr0w,"political, sublocality, sublocality_level_1",2025-11-10T22:20:17.133041
LOMAS DEL BACHOCO,29.1289971,-110.9551343,"Bachoco, Hermosillo, Son., Mexico",APPROXIMATE,ChIJwxFCPYuGzoYRF9zK2nJ0VAg,"political, sublocality, sublocality_level_1",2025-11-10T22:20:17.483179
LOMAS DEL BARROCAN RESIDENCIAL,29.1046417,-110.9349685,"Bv. Ignacio Soto 1, Lomas Altas, 83159 Hermosillo, Son., Mexico",ROOFTOP,ChIJNTNeyNuFzoYRJonGV9i6Q2U,"establishment, point_of_interest",2025-11-10T22:20:17.863061
LOMAS DEL MARQUEZ,29.0392888,-110.9413497,"Las Lomas, 83293 Hermosillo, Son., Mexico",APPROXIMATE,ChIJeQVUeyOFzoYRfWR2bY76toc,"political, sublocality, sublocality_level_1",2025-11-10T22:20:18.202790
LOMAS DEL MIRADOR,29.1016452,-110.9354851,"Del Mirador, Pitic, 83150 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJ3duzGNuFzoYRObxeMEzU5jw,route,2025-11-10T22:20:18.557360
LOMAS DEL NORTE,29.1526997,-110.984194,"Lomas del Nte., 83105 Hermosillo, Son., Mexico",APPROXIMATE,ChIJo5aaDCaHzoYRpSjkagpmraY,"political, sublocality, sublocality_level_1",2025-11-10T22:20:18.897903
LOMAS DEL PARAISO,29.0842191,-111.0262018,"Paraíso, La Encantada, 83224 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJlyxRFsODzoYRts37CujHCr4,route,2025-11-10T22:20:19.245431
LOMAS DEL RUR,29.0402466,-110.9387438,"Blvd. Las Palmas Y Cerezo 499, Periférico Ote., Lomas Del Sur, 83293 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJX6bdNCOFzoYR1F-zuiuk-CM,"convenience_store, establishment, food, point_of_interest, store",2025-11-10T22:20:19.599344
LOMAS PITIC,29.0959806,-110.9320358,"Lomas Pitic, Hermosillo, Son., Mexico",APPROXIMATE,ChIJZ0ih_cOFzoYRJRJVwpeZySs,"political, sublocality, sublocality_level_1",2025-11-10T22:20:19.943291
LOMAS PLUS,29.0392888,-110.9413497,"Las Lomas, 83293 Hermosillo, Son., Mexico",APPROXIMATE,ChIJeQVUeyOFzoYRfWR2bY76toc,"political, sublocality, sublocality_level_1",2025-11-10T22:20:20.273462
LOPEZ PORTILLO,29.1293443,-110.9700366,"Lopez Portillo, Hermosillo, Son., Mexico",APPROXIMATE,ChIJo2VLXOuGzoYRClMCExm_N6s,"political, sublocality, sublocality_level_1",2025-11-10T22:20:20.615525
LORENZO RESIDENCIAL,29.1034428,-110.9302006,"San Lorenzo, San Luis, 83160 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJ_7GM_NyFzoYRs_A9d9NhOuI,route,2025-11-10T22:20:20.954709
LOS ABRIL (RUBEN ABRIL),29.1575033,-110.874935,"545G+23, 83305 San Pedro el Saucito, Sonora, Mexico",GEOMETRIC_CENTER,ChIJV8ZNSACJzoYRxXoamvXM1iY,"establishment, point_of_interest",2025-11-10T22:20:21.304535
LOS ALAMITOS,30.4147663,-111.0929043,"84615 Los Alamitos, Sonora, Mexico",APPROXIMATE,ChIJJdYYcP-H0YYR00cdnHxdb9I,"locality, political",2025-11-10T22:20:21.650235
LOS ALAMOS,29.0298817,-110.9543891,"Los Alamos, 83294 Hermosillo, Son., Mexico",APPROXIMATE,ChIJ0-ovbNeEzoYR26EDeTP2OPM,"political, sublocality, sublocality_level_1",2025-11-10T22:20:21.978975
LOS ARBOLITOS,29.0729673,-110.9559192,"Hermosillo, Sonora, Mexico",APPROXIMATE,ChIJ5a7femiEzoYR-X-I6ZVTPbM,"locality, political",2025-11-10T22:20:22.323402
LOS ARROYOS (AEROPUERTO,29.1041517,-111.0454694,"Arroyo los Batochis, Fraccionamiento Los Arroyos Secc Los Manantiales, 83175 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJP71iQZOBzoYR4M-LnO2GNN4,"establishment, home_goods_store, point_of_interest, store",2025-11-10T22:20:22.675642
LOS ARROYOS (LOCALIDAD RURAL),29.0893281,-111.0242066,"Bugambilia 18, Real de Quiroga, Colonia Ferrocarrilera, 83013 Hermosillo, Son., Mexico",ROOFTOP,ChIJr48yiwuFzoYRkuH6gIOqJVk,"establishment, food, point_of_interest",2025-11-10T22:20:23.037177
LOS BAGOTES (LA NOPALERA),29.0923118,-111.1028685,"3VRW+WV Rancho La Nopalera, 83325 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJIzI_A9wrzIYRVnOqqXi1MNk,"establishment, park, point_of_interest",2025-11-10T22:20:23.396219
LOS BAGOTES 2 (MANUEL RAMON MADA ARVAYO),29.1159593,-111.0661144,"av. cayucos, Av Gaspar Luken Escalante, 83177 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJ_3Js7r6BzoYRrIkCYwos6kQ,"establishment, point_of_interest",2025-11-10T22:20:23.774010
LOS BENAVIDES,29.20393889999999,-110.8512038,"83300 Los Benavides, Sonora, Mexico",APPROXIMATE,ChIJxeRiadKJzoYR7advtUZHowQ,"locality, political",2025-11-10T22:20:24.109810
LOS CANARIOS,29.1240384,-110.9481721,"Los Tapiros 25, Los Sabinos, 83148 Hermosillo, Son., Mexico",ROOFTOP,ChIJ1arZpyiHzoYRMXqA7JtxrQA,"establishment, lodging, point_of_interest",2025-11-10T22:20:24.466437
LOS CANARIOS\MIGUEL ALEMAN (LA DOCE),28.8421307,-111.4792111,"Miguel Alemán, Sonora, Mexico",APPROXIMATE,ChIJqzwSxX0_zIYRCZ4zUQOwrX8,"locality, political",2025-11-10T22:20:24.852881
LOS CHINOS,29.1019604,-110.9883242,"Los Chinos, 83136 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJm16flwKEzoYRfQgWa7CfCQw,route,2025-11-10T22:20:25.208335
LOS COCHITOS (LOS COCHITOS UNISON),29.0729673,-110.9559192,"Hermosillo, Sonora, Mexico",APPROXIMATE,ChIJ5a7femiEzoYR-X-I6ZVTPbM,"locality, political",2025-11-10T22:20:25.572011
LOS COPALES,29.1240384,-110.9481721,"Los Tapiros 25, Los Sabinos, 83148 Hermosillo, Son., Mexico",ROOFTOP,ChIJ1arZpyiHzoYRMXqA7JtxrQA,"establishment, lodging, point_of_interest",2025-11-10T22:20:25.925545
LOS COYOTES,29.0926627,-110.9713399,"C. 12 de Octubre 69, San Benito, 83190 Hermosillo, Son., Mexico",ROOFTOP,ChIJf03N4zyEzoYRWRDB4BeEBrU,"establishment, point_of_interest",2025-11-10T22:20:26.284684
LOS CUATRO (PALERMO),29.1240384,-110.9481721,"Los Tapiros 25, Los Sabinos, 83148 Hermosillo, Son., Mexico",ROOFTOP,ChIJ1arZpyiHzoYRMXqA7JtxrQA,"establishment, lodging, point_of_interest",2025-11-10T22:20:26.640165
LOS FRAILES,29.113667,-110.9880128,"Los Frailes, Hermosillo, Son., Mexico",APPROXIMATE,ChIJt_c356-GzoYRXC2OnLz4KeA,"political, sublocality, sublocality_level_1",2025-11-10T22:20:26.977331
LOS GIRASOLES,29.0251231,-110.9644482,"Los Girasoles, 83284 Hermosillo, Son., Mexico",APPROXIMATE,ChIJ_YGYFc6EzoYRSP0wxeHJrYs,"political, sublocality, sublocality_level_1",2025-11-10T22:20:27.320516
LOS GUAJOLOTES,28.7123442,-111.4727136,"83334 Los Guajolotes, Sonora, Mexico",APPROXIMATE,ChIJpckFgioVzIYRnTRl9hBaS1A,"locality, political",2025-11-10T22:20:27.666453
LOS HOYOS,30.1291126,-109.7820282,"Los Hoyos, Sonora, Mexico",APPROXIMATE,ChIJDwSp1l4D0IYR94PHE9HrxZg,"locality, political",2025-11-10T22:20:28.011610
LOS MEXICANOS,29.1240384,-110.9481721,"Los Tapiros 25, Los Sabinos, 83148 Hermosillo, Son., Mexico",ROOFTOP,ChIJ1arZpyiHzoYRMXqA7JtxrQA,"establishment, lodging, point_of_interest",2025-11-10T22:20:28.340429
LOS MEZQUITES,29.1955119,-110.9044672,"83300 Los Mezquites, Son., Mexico",APPROXIMATE,ChIJh9UHL_2HzoYRUoQ5m44r6uQ,"locality, political",2025-11-10T22:20:28.677393
LOS MORALES,29.1826182,-110.8505834,"83304 El Tronconal, 83304 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJ4UmDTQeJzoYROY_I6Qp2p_g,"bakery, establishment, food, point_of_interest, store",2025-11-10T22:20:29.032668
LOS PAÑUELOS,29.1240384,-110.9481721,"Los Tapiros 25, Los Sabinos, 83148 Hermosillo, Son., Mexico",ROOFTOP,ChIJ1arZpyiHzoYRMXqA7JtxrQA,"establishment, lodging, point_of_interest",2025-11-10T22:20:29.369509
LOS PINOS,28.95413199999999,-110.9804684,"83307 Los Pinos, Son., Mexico",APPROXIMATE,ChIJTWBV_5SbzoYRn6Gjr1VrfIQ,"locality, political",2025-11-10T22:20:29.708216
LOS PINOS (COLONIA ADOLFO LOPEZ MATEOS),29.0292006,-110.975651,"Pino, Adolfo Lopez Mateos, 83284 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJZVa3aLiEzoYR4LHfy7dhUP4,route,2025-11-10T22:20:30.088024
LOS PINOS RDCIAL,29.164649,-111.0038001,"Av Paseo Pino Real, 83117 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJ____L8qAzoYRhwPzjyk3S-I,"establishment, point_of_interest",2025-11-10T22:20:30.449311
LOS PINOS SEGUNDA ETAPA,29.099035,-111.0131924,"Los Pinos, Valle Dorado I Etapa, 83175 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJ5aKZgFiBzoYRNFA0RPcP740,route,2025-11-10T22:20:30.799392
LOS POCITOS,28.8956558,-111.3646153,"Los Pocitos, 83325 Sonora, Mexico",APPROXIMATE,ChIJ21KUdsU7zIYRKm5Wyq5UVVM,"political, sublocality, sublocality_level_1",2025-11-10T22:20:31.135612
LOS POCITOS (LOCALIDAD RURAL),29.0875553,-110.9942869,"Los Pocitos, Santa Fe, 83249 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJwY-ZEAmEzoYRKYATrxS_Y-A,route,2025-11-10T22:20:31.486075
LOS POETAS,29.1240384,-110.9481721,"Los Tapiros 25, Los Sabinos, 83148 Hermosillo, Son., Mexico",ROOFTOP,ChIJ1arZpyiHzoYRMXqA7JtxrQA,"establishment, lodging, point_of_interest",2025-11-10T22:20:31.847976
LOS SANTOS,29.0846648,-111.0215633,"Los Santos, Residencial Los Santos, 83224 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJNWkZI-iDzoYRDsQwRbnw7zI,route,2025-11-10T22:20:32.200376
LOS SANTOS RESIDENCIAL,29.0851314,-111.0200543,"San Alejo 16, Residencial Los Santos, 83224 Hermosillo, Son., Mexico",ROOFTOP,ChIJRygMp8KDzoYRgfZ3ecx2jRk,"establishment, point_of_interest",2025-11-10T22:20:32.548263
LOS VINEDOS II,29.1177044,-110.9946258,"Los Viñedos, Hermosillo, Son., Mexico",APPROXIMATE,ChIJVwf_4bOGzoYRNmO8ZV6wWrU,"political, sublocality, sublocality_level_1",2025-11-10T22:20:32.900652
LUIS DONALDO COLOSIO (BAHIA KINO),28.8227474,-111.9363016,"Bahía Kino, Sonora, Mexico",APPROXIMATE,ChIJp-oQl1H6zIYR0MBeGz6z1cU,"locality, political",2025-11-10T22:20:33.307685
LUIS DONALDO COLOSIO (MIGUEL ALEMAN),28.84343969999999,-111.5058407,"Luis Donaldo Colosio, 83347 Miguel Alemán, Son., Mexico",APPROXIMATE,ChIJhUXSCzNHzIYRxrp2akFJUsY,"political, sublocality, sublocality_level_1",2025-11-10T22:20:33.674463
LUIS DONALDO COLOSIO 3RA.ETAPA,29.1152646,-111.0324786,"puerta real 3ra etapa Park, P.º Reyes Católicos Nte., Puerta Real Residencial Secc III, 83177 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJseturh2BzoYRdUfqSsp9RbM,"establishment, park, point_of_interest",2025-11-10T22:20:34.054717
LUIS DONALDO COLOSIO 4TA. ETAPA,29.112239,-111.0336621,"Puerta Real 4ta Etapa Park, Sarasate 3, Puertas Real Residencial Secc IV, 83177 Hermosillo, Son., Mexico",ROOFTOP,ChIJl8C3agCBzoYRin49pBMZ7dY,"establishment, park, point_of_interest",2025-11-10T22:20:34.413738
